Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Year,Month,Quarter,Weekday,Profit per Unit,Revenue per Unit,Margin Bucket
Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Women's Street Footwear,39.0,60,2340.0,1170.0,0.5,Online,2021,2021-08,2021Q3,Saturday,19.5,39.0,High
Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,37.0,44,1628.0,749.0,0.46,Online,2021,2021-08,2021Q3,Saturday,17.022727272727273,37.0,High
Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Men's Apparel,47.0,38,1786.0,804.0,0.45,Online,2021,2021-08,2021Q3,Saturday,21.157894736842106,47.0,High
Sports Direct,1185732,2021-08-21,Northeast,Maryland,Baltimore,Women's Apparel,53.0,81,4293.0,1846.0,0.43,Online,2021,2021-08,2021Q3,Saturday,22.790123456790123,53.0,High
Sports Direct,1185732,2021-09-20,Northeast,Maryland,Baltimore,Men's Street Footwear,49.0,128,6272.0,3199.0,0.51,Online,2021,2021-09,2021Q3,Monday,24.9921875,49.0,High
Sports Direct,1185732,2021-09-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,44.0,63,2772.0,1247.0,0.45,Online,2021,2021-09,2021Q3,Monday,19.793650793650794,44.0,High
Sports Direct,1185732,2021-09-20,Northeast,Maryland,Baltimore,Women's Street Footwear,38.0,36,1368.0,684.0,0.5,Online,2021,2021-09,2021Q3,Monday,19.0,38.0,High
Sports Direct,1185732,2021-09-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,36.0,25,900.0,405.0,0.45,Online,2021,2021-09,2021Q3,Monday,16.2,36.0,High
Sports Direct,1185732,2021-09-20,Northeast,Maryland,Baltimore,Men's Apparel,48.0,30,1440.0,619.0,0.43,Online,2021,2021-09,2021Q3,Monday,20.633333333333333,48.0,High
Sports Direct,1185732,2021-09-20,Northeast,Maryland,Baltimore,Women's Apparel,54.0,50,2700.0,1080.0,0.4,Online,2021,2021-09,2021Q3,Monday,21.6,54.0,Medium
Sports Direct,1185732,2021-10-22,Northeast,Maryland,Baltimore,Men's Street Footwear,52.0,113,5876.0,3173.0,0.54,Online,2021,2021-10,2021Q4,Friday,28.079646017699115,52.0,High
Sports Direct,1185732,2021-10-22,Northeast,Maryland,Baltimore,Men's Athletic Footwear,48.0,58,2784.0,1281.0,0.46,Online,2021,2021-10,2021Q4,Friday,22.086206896551722,48.0,High
Sports Direct,1185732,2021-10-22,Northeast,Maryland,Baltimore,Women's Street Footwear,49.0,25,1225.0,564.0,0.46,Online,2021,2021-10,2021Q4,Friday,22.56,49.0,High
Foot Locker,1185732,2021-10-22,Northeast,Maryland,Baltimore,Women's Athletic Footwear,49.0,21,1029.0,515.0,0.5,Online,2021,2021-10,2021Q4,Friday,24.523809523809526,49.0,High
Foot Locker,1185732,2021-10-22,Northeast,Maryland,Baltimore,Men's Apparel,56.0,20,1120.0,448.0,0.4,Online,2021,2021-10,2021Q4,Friday,22.4,56.0,Medium
Foot Locker,1185732,2021-10-22,Northeast,Maryland,Baltimore,Women's Apparel,60.0,52,3120.0,1248.0,0.4,Online,2021,2021-10,2021Q4,Friday,24.0,60.0,Medium
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Men's Street Footwear,58.0,88,5104.0,2807.0,0.55,Online,2021,2021-11,2021Q4,Sunday,31.897727272727273,58.0,High
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45.0,51,2295.0,1079.0,0.47,Online,2021,2021-11,2021Q4,Sunday,21.15686274509804,45.0,High
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Women's Street Footwear,49.0,48,2352.0,1176.0,0.5,Online,2021,2021-11,2021Q4,Sunday,24.5,49.0,High
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,48.0,41,1968.0,905.0,0.46,Online,2021,2021-11,2021Q4,Sunday,22.073170731707318,48.0,High
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Men's Apparel,56.0,31,1736.0,764.0,0.44,Online,2021,2021-11,2021Q4,Sunday,24.64516129032258,56.0,High
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Women's Apparel,62.0,63,3906.0,1680.0,0.43,Online,2021,2021-11,2021Q4,Sunday,26.666666666666668,62.0,High
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men's Street Footwear,57.0,122,6954.0,3477.0,0.5,Online,2021,2021-12,2021Q4,Monday,28.5,57.0,High
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,46.0,65,2990.0,1495.0,0.5,Online,2021,2021-12,2021Q4,Monday,23.0,46.0,High
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Street Footwear,45.0,65,2925.0,1375.0,0.47,Online,2021,2021-12,2021Q4,Monday,21.153846153846153,45.0,High
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Athletic Footwear,49.0,44,2156.0,1013.0,0.47,Online,2021,2021-12,2021Q4,Monday,23.022727272727273,49.0,High
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men's Apparel,54.0,51,2754.0,1129.0,0.41,Online,2021,2021-12,2021Q4,Monday,22.137254901960784,54.0,High
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Apparel,61.0,72,4392.0,1845.0,0.42,Online,2021,2021-12,2021Q4,Monday,25.625,61.0,High
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Men's Street Footwear,36.0,137,4932.0,2219.0,0.45,Online,2021,2021-01,2021Q1,Sunday,16.197080291970803,36.0,High
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Men's Athletic Footwear,38.0,81,3078.0,1539.0,0.5,Online,2021,2021-01,2021Q1,Sunday,19.0,38.0,High
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Women's Street Footwear,29.0,91,2639.0,1399.0,0.53,Online,2021,2021-01,2021Q1,Sunday,15.373626373626374,29.0,High
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Women's Athletic Footwear,32.0,47,1504.0,827.0,0.55,Online,2021,2021-01,2021Q1,Sunday,17.595744680851062,32.0,High
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Men's Apparel,49.0,59,2891.0,1214.0,0.42,Online,2021,2021-01,2021Q1,Sunday,20.576271186440678,49.0,High
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Women's Apparel,36.0,81,2916.0,1487.0,0.51,Online,2021,2021-01,2021Q1,Sunday,18.358024691358025,36.0,High
Foot Locker,1185732,2021-02-15,Northeast,Maryland,Baltimore,Men's Street Footwear,39.0,144,5616.0,2808.0,0.5,Online,2021,2021-02,2021Q1,Monday,19.5,39.0,High
Foot Locker,1185732,2021-02-15,Northeast,Maryland,Baltimore,Men's Athletic Footwear,37.0,61,2257.0,1038.0,0.46,Online,2021,2021-02,2021Q1,Monday,17.016393442622952,37.0,High
Foot Locker,1185732,2021-02-15,Northeast,Maryland,Baltimore,Women's Street Footwear,27.0,69,1863.0,950.0,0.51,Online,2021,2021-02,2021Q1,Monday,13.768115942028986,27.0,High
Foot Locker,1185732,2021-02-15,Northeast,Delaware,Wilmington,Women's Athletic Footwear,33.0,45,1485.0,817.0,0.55,Online,2021,2021-02,2021Q1,Monday,18.155555555555555,33.0,High
Foot Locker,1185732,2021-02-15,Northeast,Delaware,Wilmington,Men's Apparel,45.0,65,2925.0,1199.0,0.41,Online,2021,2021-02,2021Q1,Monday,18.446153846153845,45.0,High
Foot Locker,1185732,2021-02-15,Northeast,Delaware,Wilmington,Women's Apparel,39.0,98,3822.0,2026.0,0.53,Online,2021,2021-02,2021Q1,Monday,20.6734693877551,39.0,High
Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Men's Street Footwear,36.0,158,5688.0,2616.0,0.46,Online,2021,2021-03,2021Q1,Saturday,16.556962025316455,36.0,High
Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,39.0,68,2652.0,1193.0,0.45,Online,2021,2021-03,2021Q1,Saturday,17.544117647058822,39.0,High
Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Women's Street Footwear,29.0,69,2001.0,1081.0,0.54,Online,2021,2021-03,2021Q1,Saturday,15.666666666666666,29.0,High
Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,32.0,31,992.0,526.0,0.53,Online,2021,2021-03,2021Q1,Saturday,16.967741935483872,32.0,High
Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Men's Apparel,46.0,49,2254.0,924.0,0.41,Online,2021,2021-03,2021Q1,Saturday,18.857142857142858,46.0,High
Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Women's Apparel,39.0,72,2808.0,1404.0,0.5,Online,2021,2021-03,2021Q1,Saturday,19.5,39.0,High
Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Men's Street Footwear,36.0,131,4716.0,2358.0,0.5,Online,2021,2021-04,2021Q2,Wednesday,18.0,36.0,High
Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Men's Athletic Footwear,38.0,61,2318.0,1089.0,0.47,Online,2021,2021-04,2021Q2,Wednesday,17.852459016393443,38.0,High
Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Women's Street Footwear,27.0,59,1593.0,876.0,0.55,Online,2021,2021-04,2021Q2,Wednesday,14.847457627118644,27.0,High
Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Women's Athletic Footwear,32.0,44,1408.0,718.0,0.51,Online,2021,2021-04,2021Q2,Wednesday,16.318181818181817,32.0,High
Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Men's Apparel,47.0,45,2115.0,952.0,0.45,Online,2021,2021-04,2021Q2,Wednesday,21.155555555555555,47.0,High
Foot Locker,1185732,2021-04-14,Northeast,Delaware,Wilmington,Women's Apparel,38.0,78,2964.0,1601.0,0.54,Online,2021,2021-04,2021Q2,Wednesday,20.525641025641026,38.0,High
Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Men's Street Footwear,51.0,160,8160.0,3917.0,0.48,Online,2021,2021-05,2021Q2,Thursday,24.48125,51.0,High
Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.0,69,3243.0,1459.0,0.45,Online,2021,2021-05,2021Q2,Thursday,21.144927536231883,47.0,High
Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Women's Street Footwear,41.0,81,3321.0,1727.0,0.52,Online,2021,2021-05,2021Q2,Thursday,21.320987654320987,41.0,High
Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.0,65,2665.0,1386.0,0.52,Online,2021,2021-05,2021Q2,Thursday,21.323076923076922,41.0,High
Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Men's Apparel,50.0,74,3700.0,1554.0,0.42,Online,2021,2021-05,2021Q2,Thursday,21.0,50.0,High
Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Women's Apparel,54.0,104,5616.0,3089.0,0.55,Online,2021,2021-05,2021Q2,Thursday,29.701923076923077,54.0,High
Foot Locker,1185732,2021-06-15,Northeast,Delaware,Wilmington,Men's Street Footwear,51.0,189,9639.0,4434.0,0.46,Online,2021,2021-06,2021Q2,Tuesday,23.46031746031746,51.0,High
Foot Locker,1185732,2021-06-15,Northeast,Delaware,Wilmington,Men's Athletic Footwear,48.0,120,5760.0,2592.0,0.45,Online,2021,2021-06,2021Q2,Tuesday,21.6,48.0,High
Foot Locker,1185732,2021-06-15,Northeast,Delaware,Wilmington,Women's Street Footwear,43.0,85,3655.0,1937.0,0.53,Online,2021,2021-06,2021Q2,Tuesday,22.788235294117648,43.0,High
Foot Locker,1185732,2021-06-15,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.0,75,3075.0,1691.0,0.55,Online,2021,2021-06,2021Q2,Tuesday,22.546666666666667,41.0,High
Foot Locker,1185732,2021-06-15,Northeast,Delaware,Wilmington,Men's Apparel,50.0,75,3750.0,1500.0,0.4,Online,2021,2021-06,2021Q2,Tuesday,20.0,50.0,Medium
Foot Locker,1185732,2021-06-15,Northeast,Delaware,Wilmington,Women's Apparel,56.0,135,7560.0,4007.0,0.53,Online,2021,2021-06,2021Q2,Tuesday,29.68148148148148,56.0,High
Foot Locker,1185732,2021-07-13,Northeast,Delaware,Wilmington,Men's Street Footwear,53.0,182,9646.0,4823.0,0.5,Online,2021,2021-07,2021Q3,Tuesday,26.5,53.0,High
Foot Locker,1185732,2021-07-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.0,119,5593.0,2517.0,0.45,Online,2021,2021-07,2021Q3,Tuesday,21.15126050420168,47.0,High
Foot Locker,1185732,2021-07-13,Northeast,Delaware,Wilmington,Women's Street Footwear,41.0,102,4182.0,2258.0,0.54,Online,2021,2021-07,2021Q3,Tuesday,22.137254901960784,41.0,High
Foot Locker,1185732,2021-07-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,43.0,90,3870.0,2051.0,0.53,Online,2021,2021-07,2021Q3,Tuesday,22.788888888888888,43.0,High
Foot Locker,1185732,2021-07-13,Northeast,Delaware,Wilmington,Men's Apparel,51.0,94,4794.0,1966.0,0.41,Online,2021,2021-07,2021Q3,Tuesday,20.914893617021278,51.0,High
Foot Locker,1185732,2021-07-13,Northeast,Delaware,Wilmington,Women's Apparel,55.0,145,7975.0,3988.0,0.5,Online,2021,2021-07,2021Q3,Tuesday,27.50344827586207,55.0,High
Foot Locker,1185732,2021-08-14,Northeast,Delaware,Wilmington,Men's Street Footwear,50.0,163,8150.0,3994.0,0.49,Online,2021,2021-08,2021Q3,Saturday,24.503067484662576,50.0,High
Foot Locker,1185732,2021-08-14,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.0,128,6016.0,2767.0,0.46,Online,2021,2021-08,2021Q3,Saturday,21.6171875,47.0,High
Foot Locker,1185732,2021-08-14,Northeast,Delaware,Wilmington,Women's Street Footwear,42.0,105,4410.0,2205.0,0.5,Online,2021,2021-08,2021Q3,Saturday,21.0,42.0,High
Foot Locker,1185732,2021-08-14,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.0,63,2583.0,1292.0,0.5,Online,2021,2021-08,2021Q3,Saturday,20.50793650793651,41.0,High
Foot Locker,1185732,2021-08-14,Northeast,Delaware,Wilmington,Men's Apparel,50.0,63,3150.0,1418.0,0.45,Online,2021,2021-08,2021Q3,Saturday,22.50793650793651,50.0,High
Foot Locker,1185732,2021-08-14,Northeast,Delaware,Wilmington,Women's Apparel,59.0,120,7080.0,3682.0,0.52,Online,2021,2021-08,2021Q3,Saturday,30.683333333333334,59.0,High
Foot Locker,1185732,2021-09-13,Northeast,Delaware,Wilmington,Men's Street Footwear,50.0,142,7100.0,3479.0,0.49,Online,2021,2021-09,2021Q3,Monday,24.5,50.0,High
Foot Locker,1185732,2021-09-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.0,85,3995.0,1798.0,0.45,Online,2021,2021-09,2021Q3,Monday,21.152941176470588,47.0,High
Foot Locker,1185732,2021-09-13,Northeast,Delaware,Wilmington,Women's Street Footwear,43.0,61,2623.0,1338.0,0.51,Online,2021,2021-09,2021Q3,Monday,21.934426229508198,43.0,High
Foot Locker,1185732,2021-09-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.0,60,2460.0,1255.0,0.51,Online,2021,2021-09,2021Q3,Monday,20.916666666666668,41.0,High
Foot Locker,1185732,2021-09-13,Northeast,Delaware,Wilmington,Men's Apparel,50.0,60,3000.0,1320.0,0.44,Online,2021,2021-09,2021Q3,Monday,22.0,50.0,High
Foot Locker,1185732,2021-09-13,Northeast,Delaware,Wilmington,Women's Apparel,58.0,84,4872.0,2631.0,0.54,Online,2021,2021-09,2021Q3,Monday,31.321428571428573,58.0,High
Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,Men's Street Footwear,56.0,128,7168.0,3226.0,0.45,Online,2021,2021-10,2021Q4,Friday,25.203125,56.0,High
Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,Men's Athletic Footwear,51.0,90,4590.0,2111.0,0.46,Online,2021,2021-10,2021Q4,Friday,23.455555555555556,51.0,High
Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,Women's Street Footwear,50.0,52,2600.0,1430.0,0.55,Online,2021,2021-10,2021Q4,Friday,27.5,50.0,High
Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,Women's Athletic Footwear,52.0,44,2288.0,1144.0,0.5,Online,2021,2021-10,2021Q4,Friday,26.0,52.0,High
Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,Men's Apparel,62.0,49,3038.0,1215.0,0.4,Online,2021,2021-10,2021Q4,Friday,24.79591836734694,62.0,Medium
Kohl's,1185732,2021-10-15,Northeast,Delaware,Wilmington,Women's Apparel,63.0,78,4914.0,2703.0,0.55,Online,2021,2021-10,2021Q4,Friday,34.65384615384615,63.0,High
Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Men's Street Footwear,60.0,135,8100.0,3807.0,0.47,Online,2021,2021-11,2021Q4,Sunday,28.2,60.0,High
Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Men's Athletic Footwear,53.0,85,4505.0,2072.0,0.46,Online,2021,2021-11,2021Q4,Sunday,24.376470588235293,53.0,High
Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Women's Street Footwear,52.0,86,4472.0,2281.0,0.51,Online,2021,2021-11,2021Q4,Sunday,26.523255813953487,52.0,High
Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Women's Athletic Footwear,51.0,84,4284.0,2271.0,0.53,Online,2021,2021-11,2021Q4,Sunday,27.035714285714285,51.0,High
Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Men's Apparel,60.0,72,4320.0,1728.0,0.4,Online,2021,2021-11,2021Q4,Sunday,24.0,60.0,Medium
Kohl's,1185732,2021-11-14,Northeast,Delaware,Wilmington,Women's Apparel,64.0,98,6272.0,3450.0,0.55,Online,2021,2021-11,2021Q4,Sunday,35.204081632653065,64.0,High
Kohl's,1185732,2021-12-13,Northeast,Delaware,Wilmington,Men's Street Footwear,62.0,168,10416.0,4896.0,0.47,Online,2021,2021-12,2021Q4,Monday,29.142857142857142,62.0,High
Kohl's,1185732,2021-12-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,50.0,100,5000.0,2400.0,0.48,Online,2021,2021-12,2021Q4,Monday,24.0,50.0,High
Kohl's,1185732,2021-12-13,Northeast,Delaware,Wilmington,Women's Street Footwear,50.0,109,5450.0,2943.0,0.54,Online,2021,2021-12,2021Q4,Monday,27.0,50.0,High
Kohl's,1185732,2021-12-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,53.0,98,5194.0,2805.0,0.54,Online,2021,2021-12,2021Q4,Monday,28.622448979591837,53.0,High
Kohl's,1185732,2021-12-13,Northeast,Delaware,Wilmington,Men's Apparel,61.0,91,5551.0,2220.0,0.4,Online,2021,2021-12,2021Q4,Monday,24.395604395604394,61.0,Medium
Kohl's,1185732,2021-12-13,Northeast,Delaware,Wilmington,Women's Apparel,65.0,123,7995.0,3998.0,0.5,Online,2021,2021-12,2021Q4,Monday,32.50406504065041,65.0,High
Kohl's,1185732,2021-01-10,Northeast,Delaware,Wilmington,Men's Street Footwear,32.0,138,4416.0,2208.0,0.5,Online,2021,2021-01,2021Q1,Sunday,16.0,32.0,High
Kohl's,1185732,2021-01-10,Northeast,Delaware,Wilmington,Men's Athletic Footwear,33.0,77,2541.0,1194.0,0.47,Online,2021,2021-01,2021Q1,Sunday,15.506493506493506,33.0,High
Kohl's,1185732,2021-01-10,Northeast,Delaware,Wilmington,Women's Street Footwear,24.0,72,1728.0,881.0,0.51,Online,2021,2021-01,2021Q1,Sunday,12.23611111111111,24.0,High
Kohl's,1185732,2021-01-10,Northeast,Delaware,Wilmington,Women's Athletic Footwear,27.0,38,1026.0,513.0,0.5,Online,2021,2021-01,2021Q1,Sunday,13.5,27.0,High
Kohl's,1185732,2021-01-10,Northeast,Delaware,Wilmington,Men's Apparel,41.0,47,1927.0,771.0,0.4,Online,2021,2021-01,2021Q1,Sunday,16.404255319148938,41.0,Medium
Kohl's,1185732,2021-01-10,Northeast,Delaware,Wilmington,Women's Apparel,33.0,69,2277.0,1252.0,0.55,Online,2021,2021-01,2021Q1,Sunday,18.144927536231883,33.0,High
Kohl's,1185732,2021-02-08,Northeast,Delaware,Wilmington,Men's Street Footwear,34.0,147,4998.0,2399.0,0.48,Online,2021,2021-02,2021Q1,Monday,16.31972789115646,34.0,High
Kohl's,1185732,2021-02-08,Northeast,Delaware,Wilmington,Men's Athletic Footwear,32.0,53,1696.0,848.0,0.5,Online,2021,2021-02,2021Q1,Monday,16.0,32.0,High
Kohl's,1185732,2021-02-08,Northeast,Delaware,Wilmington,Women's Street Footwear,24.0,63,1512.0,771.0,0.51,Online,2021,2021-02,2021Q1,Monday,12.238095238095237,24.0,High
Kohl's,1185732,2021-02-08,Northeast,New Jersey,Newark,Women's Athletic Footwear,29.0,30,870.0,461.0,0.53,Online,2021,2021-02,2021Q1,Monday,15.366666666666667,29.0,High
Kohl's,1185732,2021-02-08,Northeast,New Jersey,Newark,Men's Apparel,41.0,47,1927.0,771.0,0.4,Online,2021,2021-02,2021Q1,Monday,16.404255319148938,41.0,Medium
Kohl's,1185732,2021-02-08,Northeast,New Jersey,Newark,Women's Apparel,32.0,74,2368.0,1255.0,0.53,Online,2021,2021-02,2021Q1,Monday,16.95945945945946,32.0,High
Kohl's,1185732,2021-03-06,Northeast,New Jersey,Newark,Men's Street Footwear,32.0,144,4608.0,2120.0,0.46,Online,2021,2021-03,2021Q1,Saturday,14.722222222222221,32.0,High
Kohl's,1185732,2021-03-06,Northeast,New Jersey,Newark,Men's Athletic Footwear,32.0,58,1856.0,909.0,0.49,Online,2021,2021-03,2021Q1,Saturday,15.672413793103448,32.0,High
Kohl's,1185732,2021-03-06,Northeast,New Jersey,Newark,Women's Street Footwear,24.0,59,1416.0,750.0,0.53,Online,2021,2021-03,2021Q1,Saturday,12.711864406779661,24.0,High
Kohl's,1185732,2021-03-06,Northeast,New Jersey,Newark,Women's Athletic Footwear,27.0,22,594.0,309.0,0.52,Online,2021,2021-03,2021Q1,Saturday,14.045454545454545,27.0,High
Kohl's,1185732,2021-03-06,Northeast,New Jersey,Newark,Men's Apparel,43.0,34,1462.0,658.0,0.45,Online,2021,2021-03,2021Q1,Saturday,19.352941176470587,43.0,High
Kohl's,1185732,2021-03-06,Northeast,New Jersey,Newark,Women's Apparel,32.0,61,1952.0,976.0,0.5,Online,2021,2021-03,2021Q1,Saturday,16.0,32.0,High
Kohl's,1185732,2021-04-07,Northeast,New Jersey,Newark,Men's Street Footwear,34.0,133,4522.0,2261.0,0.5,Online,2021,2021-04,2021Q2,Wednesday,17.0,34.0,High
Kohl's,1185732,2021-04-07,Northeast,New Jersey,Newark,Men's Athletic Footwear,33.0,51,1683.0,774.0,0.46,Online,2021,2021-04,2021Q2,Wednesday,15.176470588235293,33.0,High
Kohl's,1185732,2021-04-07,Northeast,New Jersey,Newark,Women's Street Footwear,24.0,51,1224.0,612.0,0.5,Online,2021,2021-04,2021Q2,Wednesday,12.0,24.0,High
Kohl's,1185732,2021-04-07,Northeast,New Jersey,Newark,Women's Athletic Footwear,27.0,27,729.0,372.0,0.51,Online,2021,2021-04,2021Q2,Wednesday,13.777777777777779,27.0,High
Kohl's,1185732,2021-04-07,Northeast,New Jersey,Newark,Men's Apparel,44.0,27,1188.0,523.0,0.44,Online,2021,2021-04,2021Q2,Wednesday,19.37037037037037,44.0,High
Kohl's,1185732,2021-04-07,Northeast,New Jersey,Newark,Women's Apparel,33.0,68,2244.0,1212.0,0.54,Online,2021,2021-04,2021Q2,Wednesday,17.823529411764707,33.0,High
Kohl's,1185732,2021-05-06,Northeast,New Jersey,Newark,Men's Street Footwear,48.0,130,6240.0,2933.0,0.47,Online,2021,2021-05,2021Q2,Thursday,22.56153846153846,48.0,High
